================ Precision Log (Fri Apr 11 16:02:27 2025) ================
Epoch:4180  sam 1.3365647792816162,psnr 41.39822006225586,ergas 0.24111356178170176,cc 0.9932628569936798,rmse 0.007461712270789043,Ssim 0.9845584171237954,Uqi 0.9993365047016259
Epoch:4190  sam 1.3510687351226807,psnr 41.339420318603516,ergas 0.24689739296739727,cc 0.9939049555208266,rmse 0.007537617150879642,Ssim 0.9851252340039239,Uqi 0.9993121427846753
Epoch:4200  sam 1.5195107460021973,psnr 40.01321029663086,ergas 0.2740087123557558,cc 0.9936281054835844,rmse 0.008447547573417778,Ssim 0.9850874078328624,Uqi 0.9991545826035997
Epoch:4210  sam 1.5330439805984497,psnr 40.170894622802734,ergas 0.29015918081132136,cc 0.9937953134622725,rmse 0.008211392216087944,Ssim 0.9845416138446452,Uqi 0.9988286917620386
Epoch:4220  sam 1.4287549257278442,psnr 40.09843063354492,ergas 0.2746251496519724,cc 0.993799486381065,rmse 0.008423748313301503,Ssim 0.9847259793021835,Uqi 0.9990904981928668
Epoch:4230  sam 1.3827499151229858,psnr 40.794124603271484,ergas 0.2650635456680753,cc 0.9937433001658557,rmse 0.007832356716466869,Ssim 0.9851768070913337,Uqi 0.9992119774797807
Epoch:4240  sam 1.4312337636947632,psnr 40.642967224121094,ergas 0.27353948621960644,cc 0.9939945766002599,rmse 0.00833438466351507,Ssim 0.9849654341286354,Uqi 0.9990894216334868
Epoch:4250  sam 1.3166083097457886,psnr 40.143943786621094,ergas 0.2785445987839674,cc 0.9941986161048633,rmse 0.008586803958628328,Ssim 0.9857903819957533,Uqi 0.9990295759698932
Epoch:4260  sam 1.2883774042129517,psnr 40.87471389770508,ergas 0.25117781440299425,cc 0.9941021212335653,rmse 0.00801307285668634,Ssim 0.9857161755241881,Uqi 0.9992717373834364
Epoch:4270  sam 1.3647537231445312,psnr 40.14588165283203,ergas 0.2858800334118995,cc 0.9937981452034185,rmse 0.008340056674160608,Ssim 0.9849991112831913,Uqi 0.9989755291937876
Epoch:4280  sam 1.332337498664856,psnr 40.08634948730469,ergas 0.27595450792064435,cc 0.9932962934561874,rmse 0.00861170755278232,Ssim 0.984431902464724,Uqi 0.9990737640053026
Epoch:4290  sam 1.4051594734191895,psnr 40.32304382324219,ergas 0.2857077911734962,cc 0.9936579925483103,rmse 0.008195412441534796,Ssim 0.9842785098504195,Uqi 0.9991032416733626
Epoch:4300  sam 1.314847469329834,psnr 40.96193313598633,ergas 0.25104501544449936,cc 0.9938260532275526,rmse 0.0078756653254663,Ssim 0.985295467731232,Uqi 0.9993106454349289
Epoch:4310  sam 1.265620470046997,psnr 41.50386428833008,ergas 0.23932493223146714,cc 0.9938523290152892,rmse 0.007309439862198229,Ssim 0.9850427171788986,Uqi 0.9993632285648156
Epoch:4320  sam 1.3967849016189575,psnr 41.20375061035156,ergas 0.24993113684993834,cc 0.9940113027883385,rmse 0.007446742807983079,Ssim 0.9854310526297001,Uqi 0.9992201923219484
Epoch:4330  sam 1.2827715873718262,psnr 41.77848434448242,ergas 0.23422328011873275,cc 0.9940528875748714,rmse 0.007117029614071612,Ssim 0.9855114016627737,Uqi 0.9993664928228412
Epoch:4340  sam 1.261069416999817,psnr 41.01392364501953,ergas 0.25123087360087193,cc 0.993968759708423,rmse 0.0077802540480305625,Ssim 0.9855954573865434,Uqi 0.9992486488881457
Epoch:4350  sam 1.2508763074874878,psnr 41.837711334228516,ergas 0.2344539155695235,cc 0.9943336463670408,rmse 0.007043986913363888,Ssim 0.9861737101969508,Uqi 0.9993696539695511
Epoch:4360  sam 1.2438958883285522,psnr 41.842288970947266,ergas 0.23377176460911878,cc 0.994427211967082,rmse 0.007014100099914901,Ssim 0.986292186042729,Uqi 0.9993531358217147
Epoch:4370  sam 1.2934837341308594,psnr 41.88801193237305,ergas 0.2339100440543149,cc 0.9943627614136488,rmse 0.007014815210234008,Ssim 0.9859497456106039,Uqi 0.9993757029388424
Epoch:4380  sam 1.4496012926101685,psnr 41.23048782348633,ergas 0.24790944399228748,cc 0.9943220600699623,rmse 0.007955121529731407,Ssim 0.9858223364500502,Uqi 0.9992239872883402
Epoch:4390  sam 1.6083579063415527,psnr 39.32488250732422,ergas 0.3140123905874952,cc 0.993857710587494,rmse 0.00984482685737204,Ssim 0.9850208604165394,Uqi 0.998686789957747
Epoch:4400  sam 1.3797211647033691,psnr 40.77574157714844,ergas 0.265262727454762,cc 0.9940413527286494,rmse 0.007741931516280006,Ssim 0.9851003253952044,Uqi 0.9992107832639692
Epoch:4410  sam 1.2709846496582031,psnr 40.922576904296875,ergas 0.24999452308381936,cc 0.9943589525159555,rmse 0.007984288939931479,Ssim 0.9862258438939342,Uqi 0.9992772689010622
Epoch:4420  sam 1.7231836318969727,psnr 36.23412322998047,ergas 0.4706824464523785,cc 0.992516474930585,rmse 0.012841713977932889,Ssim 0.9828133966031832,Uqi 0.9971411707153999
Epoch:4430  sam 1.6636162996292114,psnr 31.163877487182617,ergas 0.7164348295363375,cc 0.9879690260413136,rmse 0.02261511547980302,Ssim 0.9649530300456888,Uqi 0.9925405277040361
Epoch:4440  sam 2.2469277381896973,psnr 35.365055084228516,ergas 0.4856024570805591,cc 0.9858296220301633,rmse 0.014389896670103139,Ssim 0.9667524732530373,Uqi 0.9972534704503825
Epoch:4450  sam 1.6381438970565796,psnr 37.8916130065918,ergas 0.36461665241777036,cc 0.989883227829185,rmse 0.010381827314196415,Ssim 0.974164223464934,Uqi 0.9985150311705959
Epoch:4460  sam 1.424150824546814,psnr 39.79404830932617,ergas 0.28920421273020125,cc 0.9922774362705782,rmse 0.008538408976283158,Ssim 0.980750806448143,Uqi 0.9989760527086538
Epoch:4470  sam 1.3852766752243042,psnr 40.76802062988281,ergas 0.26082905236914816,cc 0.9930327689491935,rmse 0.007761151200554053,Ssim 0.9822759027411154,Uqi 0.9992424068550844
Epoch:4480  sam 1.3303881883621216,psnr 40.60104751586914,ergas 0.26596633004209497,cc 0.9933668540834941,rmse 0.00786491643471407,Ssim 0.9837758158217004,Uqi 0.9992048316849447
Epoch:4490  sam 1.3008517026901245,psnr 41.29928970336914,ergas 0.2442443526827554,cc 0.9937686161404207,rmse 0.007502205436781342,Ssim 0.9844535061970421,Uqi 0.999341593237141
Epoch:4500  sam 1.2647902965545654,psnr 41.97822189331055,ergas 0.2315094113624056,cc 0.9940357992882427,rmse 0.0069605259658777644,Ssim 0.9851453929299469,Uqi 0.9994250441200672
Epoch:4510  sam 1.341025710105896,psnr 41.23601150512695,ergas 0.25176536729334087,cc 0.9940422525196226,rmse 0.007603281693143079,Ssim 0.9850339107216399,Uqi 0.9992485709938309
Epoch:4520  sam 1.257306694984436,psnr 42.05093002319336,ergas 0.23013616753589528,cc 0.9941718636591794,rmse 0.006915752336269682,Ssim 0.9854794059293391,Uqi 0.9994265909079645
Epoch:4530  sam 1.2798540592193604,psnr 40.305118560791016,ergas 0.269341207066196,cc 0.9940444953972544,rmse 0.008241470005407278,Ssim 0.985450308120615,Uqi 0.9991453089079728
Epoch:4540  sam 1.2870432138442993,psnr 38.91183090209961,ergas 0.30704777403412453,cc 0.9940325965392242,rmse 0.00983959375632003,Ssim 0.9846664134754641,Uqi 0.9987747278971857
Epoch:4550  sam 1.3218529224395752,psnr 40.96205139160156,ergas 0.25022507791415577,cc 0.9933208037494259,rmse 0.007766836331908009,Ssim 0.983828818985417,Uqi 0.9992866074966784
Epoch:4560  sam 1.3303344249725342,psnr 40.190818786621094,ergas 0.27187369256134053,cc 0.9929772355412516,rmse 0.00849467522316649,Ssim 0.9840200580588635,Uqi 0.9991312227596651
Epoch:4570  sam 1.3273391723632812,psnr 40.57473373413086,ergas 0.26354301788765494,cc 0.9931777222896174,rmse 0.00800560094903991,Ssim 0.9843297484635123,Uqi 0.9991349073129875
Epoch:4580  sam 1.3096044063568115,psnr 40.14377212524414,ergas 0.27512209823247863,cc 0.9932376551608247,rmse 0.008484035506111137,Ssim 0.9833927064721745,Uqi 0.9991038226928853
Epoch:4590  sam 1.2789247035980225,psnr 38.42228317260742,ergas 0.3224507009028098,cc 0.9937222966029142,rmse 0.009841535995655437,Ssim 0.9835273565344372,Uqi 0.9986204263042546
Epoch:4600  sam 1.3521876335144043,psnr 37.42545700073242,ergas 0.3523299469783461,cc 0.9928732363352305,rmse 0.01135655550725179,Ssim 0.9807701564764892,Uqi 0.998574995803059
Epoch:4610  sam 1.7227402925491333,psnr 38.77155685424805,ergas 0.3293123938991751,cc 0.9924889476192261,rmse 0.009582846563142748,Ssim 0.9811533121009767,Uqi 0.9985160588110199
Epoch:4620  sam 1.6210970878601074,psnr 38.77000427246094,ergas 0.3204016928623065,cc 0.9932668002161635,rmse 0.01013860035354616,Ssim 0.9831242032366657,Uqi 0.9987375501828046
Epoch:4630  sam 1.399285078048706,psnr 40.92127227783203,ergas 0.25137663224090595,cc 0.993701099583192,rmse 0.007934295330734857,Ssim 0.9846877625633155,Uqi 0.9992767310150881
Epoch:4640  sam 1.2952969074249268,psnr 41.363548278808594,ergas 0.25184374679515914,cc 0.9940240993485753,rmse 0.007287278780961446,Ssim 0.9854361705410072,Uqi 0.9992564348417827
Epoch:4650  sam 1.2464349269866943,psnr 41.78583526611328,ergas 0.23623984443635168,cc 0.9942396853816478,rmse 0.007050239237146479,Ssim 0.9858604625524431,Uqi 0.999349834231292
Epoch:4660  sam 1.2380211353302002,psnr 41.276390075683594,ergas 0.24561421077807785,cc 0.994328103429334,rmse 0.00741462841222361,Ssim 0.9861730931190275,Uqi 0.9992902357744713
Epoch:4670  sam 1.2468122243881226,psnr 40.730709075927734,ergas 0.25560822581430565,cc 0.9942924296260558,rmse 0.00787657781741204,Ssim 0.9860586241730415,Uqi 0.9992121947506459
Epoch:4680  sam 1.3182498216629028,psnr 41.77157211303711,ergas 0.23658770329524262,cc 0.9942828253429334,rmse 0.0071195392389053515,Ssim 0.9860052986665635,Uqi 0.999362572573237
Epoch:4690  sam 1.3274296522140503,psnr 41.75857162475586,ergas 0.2362857264135058,cc 0.9944237061686044,rmse 0.007354791742414436,Ssim 0.9863001928729089,Uqi 0.9993755275675911
Epoch:4700  sam 1.2477024793624878,psnr 42.21934509277344,ergas 0.2262552017181366,cc 0.9943718529511594,rmse 0.006792565416675893,Ssim 0.9859642188989381,Uqi 0.9994306428205691
Epoch:4710  sam 1.318151831626892,psnr 41.698516845703125,ergas 0.2406761746106202,cc 0.9943000126136683,rmse 0.007250500078359371,Ssim 0.9862359040933526,Uqi 0.9993286540948678
Epoch:4720  sam 1.23383629322052,psnr 42.312068939208984,ergas 0.2279155887656246,cc 0.9944530405800259,rmse 0.006740499220042888,Ssim 0.9862353465422246,Uqi 0.9994235739814942
Epoch:4730  sam 1.25521719455719,psnr 42.29664993286133,ergas 0.22611811948962993,cc 0.9944121845983832,rmse 0.006751483318191043,Ssim 0.9861562954039741,Uqi 0.9994171250418982
Epoch:4740  sam 1.766358733177185,psnr 38.963565826416016,ergas 0.3266073019772232,cc 0.993942522292926,rmse 0.009776613183779082,Ssim 0.9848079770440078,Uqi 0.9986581100325573
Epoch:4750  sam 1.2847336530685425,psnr 41.71354293823242,ergas 0.23671818515842935,cc 0.9941591143701308,rmse 0.0072743841757277475,Ssim 0.9856085349993136,Uqi 0.9993593759827049
Epoch:4760  sam 1.3185648918151855,psnr 40.26940155029297,ergas 0.26405781137697865,cc 0.9942564941631076,rmse 0.008502239791911934,Ssim 0.9854521682987274,Uqi 0.9991455221365785
Epoch:4770  sam 1.5853979587554932,psnr 40.3685302734375,ergas 0.2694241224738828,cc 0.9937844198517561,rmse 0.00879624033978903,Ssim 0.9842526651494746,Uqi 0.9990696596456997
Epoch:4780  sam 1.310286283493042,psnr 40.789398193359375,ergas 0.25498658470036206,cc 0.9941143876114197,rmse 0.008121736939345581,Ssim 0.9859300661810108,Uqi 0.9992408476346762
Epoch:4790  sam 1.2412641048431396,psnr 41.82245635986328,ergas 0.23508458718679015,cc 0.9943514403391218,rmse 0.0070725406405349025,Ssim 0.986013020616511,Uqi 0.9993634679601646
Epoch:4800  sam 1.2425942420959473,psnr 42.14603042602539,ergas 0.22874000231239203,cc 0.994434699516312,rmse 0.0068464238438807,Ssim 0.9862306935155295,Uqi 0.9993853342260398
Epoch:4810  sam 1.303575038909912,psnr 41.41148376464844,ergas 0.25167326339623536,cc 0.9944114855420274,rmse 0.007252852594180278,Ssim 0.9859798313204268,Uqi 0.9992794516499349
Epoch:4820  sam 1.2107417583465576,psnr 42.51566696166992,ergas 0.22156485168796705,cc 0.9945290301096541,rmse 0.0066378544956751636,Ssim 0.9864473139105582,Uqi 0.9994576802241576
Epoch:4830  sam 1.215005874633789,psnr 41.979434967041016,ergas 0.2293665444882295,cc 0.9945773005335965,rmse 0.007053181266842273,Ssim 0.9865662437023708,Uqi 0.9994030039767237
Epoch:4840  sam 1.4695788621902466,psnr 39.642059326171875,ergas 0.2937880811005157,cc 0.9942024337718429,rmse 0.008671737996228588,Ssim 0.9856385947509432,Uqi 0.998987916926214
Epoch:4850  sam 1.4298168420791626,psnr 38.210262298583984,ergas 0.3559170490152638,cc 0.9942783956390806,rmse 0.01006891144453865,Ssim 0.9851097167214978,Uqi 0.9981909912990408
Epoch:4860  sam 1.4422175884246826,psnr 39.90165710449219,ergas 0.29355682259449034,cc 0.9932981388689965,rmse 0.008556336472758648,Ssim 0.9847270038107879,Uqi 0.9990664564486634
Epoch:4870  sam 1.3353160619735718,psnr 40.86472702026367,ergas 0.2517696660953043,cc 0.9937457376498637,rmse 0.007962008668788429,Ssim 0.9844307209652863,Uqi 0.9992436711254911
Epoch:4880  sam 1.4113874435424805,psnr 38.90328598022461,ergas 0.30491286252970046,cc 0.993538741857776,rmse 0.010323025875609513,Ssim 0.9831264000451805,Uqi 0.9988475873229427
Epoch:4890  sam 1.2661545276641846,psnr 40.69301986694336,ergas 0.25653806080593317,cc 0.9940977170936661,rmse 0.007896634039429477,Ssim 0.985655593473819,Uqi 0.9992081919865089
Epoch:4900  sam 1.4929101467132568,psnr 39.780982971191406,ergas 0.3344396391710454,cc 0.9936274112473675,rmse 0.008876687678463271,Ssim 0.9843558335824846,Uqi 0.9986480881247649
Epoch:4910  sam 1.2881067991256714,psnr 41.80662536621094,ergas 0.23769067970169694,cc 0.9943592139609323,rmse 0.007080166468225446,Ssim 0.9857273556220045,Uqi 0.9993344747367436
Epoch:4920  sam 1.4600378274917603,psnr 41.15280532836914,ergas 0.2586454688739787,cc 0.9944050476050218,rmse 0.007864730243497455,Ssim 0.9863203207585227,Uqi 0.9991834279089284
Epoch:4930  sam 1.428444266319275,psnr 40.830345153808594,ergas 0.25398069914462157,cc 0.9944317223365252,rmse 0.007698290191149645,Ssim 0.9860087223771713,Uqi 0.999195131118875
Epoch:4940  sam 1.2900042533874512,psnr 41.3062744140625,ergas 0.2492597661335011,cc 0.9941838644069746,rmse 0.007303199864231864,Ssim 0.985489373438276,Uqi 0.9991813091352888
Epoch:4950  sam 1.4272103309631348,psnr 34.94049072265625,ergas 0.46483555631506274,cc 0.9931312603411756,rmse 0.015641011013499097,Ssim 0.9806161173408378,Uqi 0.9971041818561446
Epoch:4960  sam 1.4035943746566772,psnr 39.434574127197266,ergas 0.2983564623300297,cc 0.9935248604020535,rmse 0.00908824958103867,Ssim 0.9839654233198591,Uqi 0.9987228230379932
Epoch:4970  sam 1.3065319061279297,psnr 41.771583557128906,ergas 0.23583377821888957,cc 0.9941123599097327,rmse 0.007192614052084247,Ssim 0.9852904407890768,Uqi 0.9993517101146999
Epoch:4980  sam 1.3469276428222656,psnr 38.963722229003906,ergas 0.3005442740188469,cc 0.994033096211732,rmse 0.01020080030883445,Ssim 0.9856696390112228,Uqi 0.998896644116354
Epoch:4990  sam 1.3599348068237305,psnr 40.123565673828125,ergas 0.27908379688850077,cc 0.9939782009160675,rmse 0.008332603034055641,Ssim 0.9856177524718451,Uqi 0.9990902160311114
Epoch:5000  sam 1.272647738456726,psnr 41.83998489379883,ergas 0.23350958478197423,cc 0.9943706211035397,rmse 0.006975042960526131,Ssim 0.9858504147235531,Uqi 0.9993880846965382
Epoch:5010  sam 1.2682222127914429,psnr 42.090145111083984,ergas 0.22984297340004442,cc 0.9944900382920923,rmse 0.006895322137837953,Ssim 0.9862468152980364,Uqi 0.9993964024410381
Epoch:5020  sam 1.411130428314209,psnr 41.023284912109375,ergas 0.25480639862136367,cc 0.9943778389657308,rmse 0.007540233046740689,Ssim 0.9860905793074479,Uqi 0.9991832684807838
Epoch:5030  sam 1.2540531158447266,psnr 42.29521942138672,ergas 0.22657049704274948,cc 0.9945439742393462,rmse 0.006711442149079316,Ssim 0.986310883750066,Uqi 0.9993862023392063
Epoch:5040  sam 1.3717440366744995,psnr 40.94844055175781,ergas 0.25564456865314,cc 0.9939962395859032,rmse 0.007814083488331368,Ssim 0.9855668177218199,Uqi 0.999204387941729
Epoch:5050  sam 1.5023314952850342,psnr 40.631038665771484,ergas 0.269179386369615,cc 0.9941568818852288,rmse 0.007925614672075598,Ssim 0.9851394133536002,Uqi 0.9989613567337592
Epoch:5060  sam 1.388412594795227,psnr 40.807640075683594,ergas 0.2531012564815107,cc 0.9936340614111954,rmse 0.008269836026379013,Ssim 0.98380770997902,Uqi 0.9992736509733017
Epoch:5070  sam 1.3649026155471802,psnr 41.152442932128906,ergas 0.25036078035075143,cc 0.9940799080320816,rmse 0.0075662064310110634,Ssim 0.9856652366520318,Uqi 0.9991770950849622
Epoch:5080  sam 1.2379199266433716,psnr 40.79915237426758,ergas 0.2576678507755501,cc 0.9940510643240899,rmse 0.008059816658518109,Ssim 0.9853273459082279,Uqi 0.9991957098243565
Epoch:5090  sam 1.291704535484314,psnr 39.82535934448242,ergas 0.283145240771059,cc 0.9939200520418685,rmse 0.008622359844065676,Ssim 0.9848493767326603,Uqi 0.9990232243517321
Epoch:5100  sam 1.2562724351882935,psnr 39.99885940551758,ergas 0.27762461483739176,cc 0.9945449762457945,rmse 0.008631582787517963,Ssim 0.9857758099656513,Uqi 0.9991043039557184
Epoch:5110  sam 1.2697813510894775,psnr 37.75813674926758,ergas 0.3408719125292382,cc 0.9942159222606323,rmse 0.01097228111469472,Ssim 0.9847281446706136,Uqi 0.9985651668214298
Epoch:5120  sam 1.385994791984558,psnr 40.837276458740234,ergas 0.26426638471405905,cc 0.9936404976254218,rmse 0.007797280388495482,Ssim 0.9842462386055123,Uqi 0.9991754723620261
Epoch:5130  sam 1.403601884841919,psnr 39.127498626708984,ergas 0.31968652707803313,cc 0.9939095529291208,rmse 0.010035248981765365,Ssim 0.9847772297629449,Uqi 0.99872936441541
Epoch:5140  sam 1.3854598999023438,psnr 37.58307647705078,ergas 0.3504071275456216,cc 0.9934174768263184,rmse 0.012090559642211018,Ssim 0.9839025460471371,Uqi 0.9983463218468563
Epoch:5150  sam 1.2958344221115112,psnr 40.964622497558594,ergas 0.2491133124403483,cc 0.9941494492709831,rmse 0.008029906728182762,Ssim 0.9848224767943629,Uqi 0.9992967438266639
Epoch:5160  sam 1.437118649482727,psnr 38.62614440917969,ergas 0.3389709457363637,cc 0.9943634560206844,rmse 0.0097048068615312,Ssim 0.9851268593080028,Uqi 0.9985318603629656
Epoch:5170  sam 1.4068433046340942,psnr 39.77320861816406,ergas 0.2965337121244093,cc 0.9944506579304224,rmse 0.008641879351989755,Ssim 0.9854852879124683,Uqi 0.9988590128733952
Epoch:5180  sam 1.3627240657806396,psnr 41.39043045043945,ergas 0.2463927757517753,cc 0.994480507505129,rmse 0.007422617246623815,Ssim 0.9860637052170523,Uqi 0.9993020156498013
Epoch:5190  sam 1.3227379322052002,psnr 41.74629592895508,ergas 0.23860502692039642,cc 0.9945114838564065,rmse 0.0072636312597493605,Ssim 0.986370195492186,Uqi 0.9993081518176259
Epoch:5200  sam 1.2733815908432007,psnr 41.45869827270508,ergas 0.24142037806343178,cc 0.9943954070438422,rmse 0.007443125581080728,Ssim 0.9862962978128513,Uqi 0.9993103063990149
Epoch:5210  sam 1.3213225603103638,psnr 40.64539337158203,ergas 0.2626804368878017,cc 0.9943471926154445,rmse 0.008006505984999565,Ssim 0.9861368562545328,Uqi 0.9990903188436762
Epoch:5220  sam 1.3713510036468506,psnr 40.36848449707031,ergas 0.27889772513038685,cc 0.9943958457576019,rmse 0.008084783184450283,Ssim 0.9858413696680031,Uqi 0.999057216366563
Epoch:5230  sam 1.3089510202407837,psnr 40.46445846557617,ergas 0.2735742069402014,cc 0.9935970901079813,rmse 0.00797781797782839,Ssim 0.9842704846281093,Uqi 0.9991671951767023
Epoch:5240  sam 1.3030749559402466,psnr 41.507225036621094,ergas 0.23956595787120508,cc 0.9941563032973685,rmse 0.007278501813796495,Ssim 0.9855949474607621,Uqi 0.9992944114238786
Epoch:5250  sam 1.255549430847168,psnr 41.56373596191406,ergas 0.2372419546632126,cc 0.9939527604310295,rmse 0.0073781038745032584,Ssim 0.9852114488831148,Uqi 0.9993743269033121
Epoch:5260  sam 1.3711124658584595,psnr 35.71773147583008,ergas 0.4320116503639772,cc 0.9938127216817487,rmse 0.01409088604839333,Ssim 0.9848715904454822,Uqi 0.9974879724098179
Epoch:5270  sam 1.2589285373687744,psnr 36.266632080078125,ergas 0.4017082507729557,cc 0.9941053193372841,rmse 0.012614884316671958,Ssim 0.9841158120836376,Uqi 0.9977701163884648
Epoch:5280  sam 1.296629548072815,psnr 38.40693283081055,ergas 0.3248039896617676,cc 0.9940593257276091,rmse 0.009908547268185358,Ssim 0.9855155853797215,Uqi 0.9985697412670801
Epoch:5290  sam 1.2627023458480835,psnr 37.1743049621582,ergas 0.36510852348249623,cc 0.9939534448697437,rmse 0.011370191207046704,Ssim 0.9843814565961153,Uqi 0.9981911545458111
Epoch:5300  sam 1.242499828338623,psnr 38.255035400390625,ergas 0.32525262703643937,cc 0.9941980983272416,rmse 0.01032274691635135,Ssim 0.985613959766153,Uqi 0.9985879354771858
Epoch:5310  sam 1.2375705242156982,psnr 37.0551643371582,ergas 0.36531085085319787,cc 0.9939557325219304,rmse 0.011605506741639016,Ssim 0.9840805294579273,Uqi 0.9982678890999358
Epoch:5320  sam 1.2463618516921997,psnr 39.26152801513672,ergas 0.29539772519783697,cc 0.9941713018474709,rmse 0.009133682289755272,Ssim 0.9856747782041759,Uqi 0.9988525204537022
Epoch:5330  sam 1.2320728302001953,psnr 37.81834411621094,ergas 0.3367839283145703,cc 0.9941023498886061,rmse 0.010686145624955734,Ssim 0.9846349464369233,Uqi 0.9985498476106841
Epoch:5340  sam 1.2786386013031006,psnr 36.97624969482422,ergas 0.37652834504937216,cc 0.994286948832793,rmse 0.011553751304708528,Ssim 0.9854426488970799,Uqi 0.998077107776156
Epoch:5350  sam 1.3132531642913818,psnr 36.820682525634766,ergas 0.3908531980166976,cc 0.9943294880339798,rmse 0.01166377102273801,Ssim 0.9848481023804254,Uqi 0.997819677257842
Epoch:5360  sam 1.2382123470306396,psnr 40.78860092163086,ergas 0.25373813774179305,cc 0.9942635809734226,rmse 0.007969000972531561,Ssim 0.9859366463269745,Uqi 0.9992135953866054
Epoch:5370  sam 1.293628215789795,psnr 38.83091354370117,ergas 0.3083011676140827,cc 0.9942553101449095,rmse 0.010103358600198483,Ssim 0.9849531330154783,Uqi 0.9988086944603499
Epoch:5380  sam 1.441269040107727,psnr 40.15602493286133,ergas 0.2827215350446789,cc 0.9940316919207937,rmse 0.008721830503230651,Ssim 0.9848512829524806,Uqi 0.9989957590526837
Epoch:5390  sam 1.238551139831543,psnr 41.63993453979492,ergas 0.2406460116949238,cc 0.9943961077007653,rmse 0.007154131051129055,Ssim 0.9855400578591061,Uqi 0.9993495235346699
Epoch:5400  sam 1.2136733531951904,psnr 42.24680709838867,ergas 0.225506028656685,cc 0.9945013799614114,rmse 0.006829386986445958,Ssim 0.9863597648500911,Uqi 0.9994081290077651
Epoch:5410  sam 1.3936147689819336,psnr 41.100276947021484,ergas 0.25520640409836753,cc 0.994458144778517,rmse 0.007641389225672995,Ssim 0.9864246271156989,Uqi 0.9991744226303476
Epoch:5420  sam 1.312687635421753,psnr 41.82192611694336,ergas 0.23480980437047327,cc 0.9940527062753792,rmse 0.007252205263346172,Ssim 0.9861367573879888,Uqi 0.9993562145059554
Epoch:5430  sam 1.2155930995941162,psnr 42.303768157958984,ergas 0.22494929674894554,cc 0.9944586516968421,rmse 0.006757818249402125,Ssim 0.9860275461680472,Uqi 0.9994211525862876
Epoch:5440  sam 1.2060563564300537,psnr 41.83641052246094,ergas 0.23425915691559623,cc 0.9945939699769746,rmse 0.0070469778472720766,Ssim 0.9867151919186677,Uqi 0.9993349402408406
Epoch:5450  sam 1.2148840427398682,psnr 42.39950180053711,ergas 0.22130193424211694,cc 0.9945571223327488,rmse 0.0067378993826822135,Ssim 0.9865958864733004,Uqi 0.9994221675917428
Epoch:5460  sam 1.206145167350769,psnr 41.34937286376953,ergas 0.24099570711164056,cc 0.9946821735819282,rmse 0.007481346939976858,Ssim 0.9866131167551998,Uqi 0.9993096521959214
Epoch:5470  sam 1.1934459209442139,psnr 42.602386474609375,ergas 0.2195968768445339,cc 0.994743499132278,rmse 0.006565934436908362,Ssim 0.9869533690912318,Uqi 0.9994493288709231
Epoch:5480  sam 1.191223382949829,psnr 42.77315902709961,ergas 0.21711419717380914,cc 0.9947493309186345,rmse 0.006485697596121333,Ssim 0.9869255780161535,Uqi 0.9994692316933687
Epoch:5490  sam 1.2116297483444214,psnr 42.58490753173828,ergas 0.21981667709616076,cc 0.9947485918974937,rmse 0.006571491621739911,Ssim 0.987111867681207,Uqi 0.9994479606449962
Epoch:5500  sam 1.1926941871643066,psnr 42.15353012084961,ergas 0.22695986931889875,cc 0.9947181529871506,rmse 0.006848448842877341,Ssim 0.9865980222438167,Uqi 0.9994118544555234
Epoch:5510  sam 1.1902865171432495,psnr 42.179664611816406,ergas 0.22617473014884518,cc 0.9947875708552176,rmse 0.0068338244456100546,Ssim 0.9872618010813696,Uqi 0.9994171731012708
Epoch:5520  sam 1.2275501489639282,psnr 41.328834533691406,ergas 0.24320370847176145,cc 0.9945870702593024,rmse 0.007558359953847074,Ssim 0.9867671854067133,Uqi 0.999258274013772
Epoch:5530  sam 1.2553119659423828,psnr 40.87553405761719,ergas 0.2609374034627528,cc 0.9946242752044759,rmse 0.00798858628792225,Ssim 0.9867711920942049,Uqi 0.9991602241020887
Epoch:5540  sam 1.2617878913879395,psnr 41.636051177978516,ergas 0.2409308588306995,cc 0.9944348484722695,rmse 0.007399909100819091,Ssim 0.9859196665289057,Uqi 0.999353162343124
Epoch:5550  sam 1.2025679349899292,psnr 42.67739486694336,ergas 0.21654679364007706,cc 0.9945986143934132,rmse 0.00654694770263005,Ssim 0.9865962162269354,Uqi 0.9994668668280993
Epoch:5560  sam 1.2155091762542725,psnr 41.47603988647461,ergas 0.2423657092240511,cc 0.9946673938761409,rmse 0.007391732793290764,Ssim 0.9870634832618791,Uqi 0.9992847055573952
Epoch:5570  sam 1.2128708362579346,psnr 41.21757125854492,ergas 0.24841886413865857,cc 0.9945129406464746,rmse 0.007467161888754195,Ssim 0.9865218358867195,Uqi 0.9992274164402656
Epoch:5580  sam 1.53071928024292,psnr 39.71047592163086,ergas 0.2930959417563219,cc 0.9945577662523528,rmse 0.008539833738275646,Ssim 0.9859859116411337,Uqi 0.9989584770907627
Epoch:5590  sam 1.2881659269332886,psnr 41.95781326293945,ergas 0.23354742688624308,cc 0.9945704959281231,rmse 0.006896669863304342,Ssim 0.9864251063059561,Uqi 0.9992982776889839
Epoch:5600  sam 1.2346045970916748,psnr 42.350223541259766,ergas 0.22476755218179498,cc 0.994632228676868,rmse 0.006793003429473205,Ssim 0.9868184177077838,Uqi 0.9994089215618153
